strikePrice,expiryDate,PE/strikePrice,PE/expiryDate,PE/underlying,PE/identifier,PE/openInterest,PE/changeinOpenInterest,PE/pchangeinOpenInterest,PE/totalTradedVolume,PE/impliedVolatility,PE/lastPrice,PE/change,PE/pChange,PE/totalBuyQuantity,PE/totalSellQuantity,PE/bidQty,PE/bidprice,PE/askQty,PE/askPrice,PE/underlyingValue,CE/strikePrice,CE/expiryDate,CE/underlying,CE/identifier,CE/openInterest,CE/changeinOpenInterest,CE/pchangeinOpenInterest,CE/totalTradedVolume,CE/impliedVolatility,CE/lastPrice,CE/change,CE/pChange,CE/totalBuyQuantity,CE/totalSellQuantity,CE/bidQty,CE/bidprice,CE/askQty,CE/askPrice,CE/underlyingValue,date,time
11150,26-Nov-20,11150,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE11150.00,83,0,0,0,0,4.1,0,0,131625,4425,225,3.65,225,7,12780.25,11150,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE11150.00,5,0,0,0,0,1546.85,0,0,10650,11625,75,1617.4,1500,1717.7,12780.25,Nov-15-2020,13:11:09
11150,19-Nov-20,11150,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE11150.00,11,0,0,5,45.46,1,0.05,5.263157895,181275,13425,1500,0.45,825,1.75,12780.25,11150,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE11150.00,0,0,0,0,0,0,0,0,7875,7875,1500,1549.55,1500,1732.8,12780.25,Nov-15-2020,13:11:09
11200,03-Dec-20,11200,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE11200.00,0,0,0,0,0,0,0,0,3900,150,900,3,150,30,12780.25,11200,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE11200.00,0,0,0,0,0,0,0,0,4875,4875,4875,1419.65,4875,1787.4,12780.25,Nov-15-2020,13:11:09
11200,10-Dec-20,11200,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE11200.00,1,0,0,0,0,261,0,0,450,0,450,0.05,0,0,12780.25,11200,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE11200.00,0,0,0,0,0,0,0,0,4875,4875,4875,1426.4,4875,1816.85,12780.25,Nov-15-2020,13:11:09
11200,17-Dec-20,,,,,,,,,,,,,,,,,,,,11200,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE11200.00,0,0,0,0,0,0,0,0,4875,4875,4875,1419.65,4875,1816.15,12780.25,Nov-15-2020,13:11:09
11200,24-Dec-20,,,,,,,,,,,,,,,,,,,,11200,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE11200.00,0,0,0,0,0,0,0,0,4875,4875,4875,1420.1,4875,1829.85,12780.25,Nov-15-2020,13:11:09
11200,31-Dec-20,11200,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE11200.00,1707,2,0.117302053,140,25.07,24.7,-2.4,-8.856088561,20550,6000,75,22.05,375,31.05,12780.25,11200,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE11200.00,129,0,0,0,0,1579.15,0,0,5850,6000,900,1526.65,1050,1715.9,12780.25,Nov-15-2020,13:11:09
11200,19-Nov-20,11200,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE11200.00,917,53,6.134259259,379,45.64,1.35,0.15,12.5,206400,27675,150,1.35,3000,1.5,12780.25,11200,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE11200.00,4,0,0,0,0,1550.45,0,0,7275,7350,225,1566.7,75,1584.5,12780.25,Nov-15-2020,13:11:09
11200,14-Jan-21,,,,,,,,,,,,,,,,,,,,11200,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE11200.00,0,0,0,0,0,0,0,0,4875,4875,4875,1437.45,4875,2135.3,12780.25,Nov-15-2020,13:11:09
11200,28-Jan-21,11200,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE11200.00,0,0,0,0,0,0,0,0,5400,4950,150,49.5,75,166.3,12780.25,11200,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE11200.00,0,0,0,0,0,0,0,0,6825,4875,4875,1416.55,4875,1863.8,12780.25,Nov-15-2020,13:11:09
11200,24-Jun-21,11200,24-Jun-21,NIFTY,OPTIDXNIFTY24-06-2021PE11200.00,252,0,0,0,0,772,0,0,750,0,750,78.05,0,0,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
11200,26-Nov-20,11200,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE11200.00,10349,-121,-1.155682904,223,35.54,5.15,0.3,6.18556701,188325,18825,75,5,900,5.9,12780.25,11200,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE11200.00,1018,-19,-1.832208293,26,0,1584.3,21.95,1.404934874,12150,11775,75,1578.6,75,1594.1,12780.25,Nov-15-2020,13:11:09
11200,07-Jan-21,11200,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE11200.00,1,1,0,1,28.07,52.05,-176.35,-77.21103327,0,75,0,0,75,142.05,12780.25,11200,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE11200.00,0,0,0,0,0,0,0,0,4875,4875,4875,1428,4875,1871,12780.25,Nov-15-2020,13:11:09
11250,26-Nov-20,11250,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE11250.00,1025,1,0.09765625,25,34.96,5.6,0.75,15.46391753,190650,16800,225,4.05,600,7.75,12780.25,11250,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE11250.00,11,0,0,0,0,1480.55,0,0,11100,10350,75,1526.9,75,1555.4,12780.25,Nov-15-2020,13:11:09
11250,10-Dec-20,,,,,,,,,,,,,,,,,,,,11250,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE11250.00,0,0,0,0,0,0,0,0,4875,4875,4875,1381,4875,1761.65,12780.25,Nov-15-2020,13:11:09
11250,17-Dec-20,,,,,,,,,,,,,,,,,,,,11250,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE11250.00,0,0,0,0,0,0,0,0,4875,75,4875,1374.55,75,2478,12780.25,Nov-15-2020,13:11:09
11250,24-Dec-20,,,,,,,,,,,,,,,,,,,,11250,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE11250.00,0,0,0,0,0,0,0,0,4875,4875,4875,1374.45,4875,1774.7,12780.25,Nov-15-2020,13:11:09
11250,31-Dec-20,11250,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE11250.00,6,0,0,0,0,36.8,0,0,825,0,525,17.2,0,0,12780.25,11250,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE11250.00,0,0,0,0,0,0,0,0,8625,4875,4875,1296.2,4875,1760.7,12780.25,Nov-15-2020,13:11:09
11250,07-Jan-21,,,,,,,,,,,,,,,,,,,,11250,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE11250.00,0,0,0,0,0,0,0,0,4875,4875,4875,1386.2,4875,1856.4,12780.25,Nov-15-2020,13:11:09
11250,14-Jan-21,,,,,,,,,,,,,,,,,,,,11250,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE11250.00,0,0,0,0,0,0,0,0,4875,4875,4875,1383.95,4875,2080.4,12780.25,Nov-15-2020,13:11:09
11250,28-Jan-21,11250,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE11250.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,166.4,12780.25,11250,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE11250.00,0,0,0,0,0,0,0,0,6750,4875,4875,1371.8,4875,1811.15,12780.25,Nov-15-2020,13:11:09
11250,19-Nov-20,11250,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE11250.00,30,0,0,0,0,1.35,-0.15,-10,252075,12600,1200,0.55,4800,2.7,12780.25,11250,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE11250.00,0,0,0,0,0,0,0,0,7875,7875,1500,1378.8,1500,1627.2,12780.25,Nov-15-2020,13:11:09
11250,03-Dec-20,11250,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE11250.00,0,0,0,0,0,0,0,0,75,0,75,2.35,0,0,12780.25,11250,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE11250.00,0,0,0,0,0,0,0,0,4875,4875,4875,1374.55,4875,1732.4,12780.25,Nov-15-2020,13:11:09
11300,28-Jan-21,11300,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE11300.00,5,0,0,0,0,80,0,0,2625,5025,150,50.2,75,120.85,12780.25,11300,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE11300.00,0,0,0,0,0,0,0,0,5700,4875,4875,1325.65,4875,1756.15,12780.25,Nov-15-2020,13:11:09
11300,03-Dec-20,11300,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE11300.00,0,0,0,0,0,0,0,0,3000,150,450,2.4,150,39,12780.25,11300,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE11300.00,0,0,0,0,0,0,0,0,4875,4875,4875,1329.4,4875,1677.25,12780.25,Nov-15-2020,13:11:09
11300,24-Dec-20,,,,,,,,,,,,,,,,,,,,11300,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE11300.00,0,0,0,0,0,0,0,0,4875,4875,4875,1329.95,4875,1719.45,12780.25,Nov-15-2020,13:11:09
11300,31-Dec-20,11300,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE11300.00,7029,-49,-0.692285956,108,24.29,27.1,-1.7,-5.902777778,11775,4875,75,24.15,4875,70.4,12780.25,11300,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE11300.00,432,0,0,0,0,1455,0,0,8700,4950,75,1466.2,75,1667.05,12780.25,Nov-15-2020,13:11:09
11300,07-Jan-21,,,,,,,,,,,,,,,,,,,,11300,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE11300.00,0,0,0,0,0,0,0,0,4875,4875,4875,1335.85,4875,1763.65,12780.25,Nov-15-2020,13:11:09
11300,14-Jan-21,,,,,,,,,,,,,,,,,,,,11300,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE11300.00,0,0,0,0,0,0,0,0,4875,4875,4875,1337.1,4875,2024.8,12780.25,Nov-15-2020,13:11:09
11300,17-Dec-20,,,,,,,,,,,,,,,,,,,,11300,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE11300.00,0,0,0,0,0,0,0,0,4875,75,4875,1329.4,75,2423.75,12780.25,Nov-15-2020,13:11:09
11300,24-Jun-21,11300,24-Jun-21,NIFTY,OPTIDXNIFTY24-06-2021PE11300.00,19,0,0,0,0,799.15,0,0,750,0,750,92.15,0,0,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
11300,30-Jun-22,11300,30-Jun-22,NIFTY,OPTIDXNIFTY30-06-2022PE11300.00,116,0,0,0,0,959,0,0,0,75,0,0,75,943.95,12780.25,,,,,,,,,,,,,,,,,,,,Nov-15-2020,13:11:09
11300,26-Nov-20,11300,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE11300.00,7401,-47,-0.63104189,661,33.98,5.65,0.1,1.801801802,232275,19800,4200,5.65,75,6,12780.25,11300,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE11300.00,790,-26,-3.18627451,34,0,1477.9,12.5,0.853009417,12000,10950,300,1480.1,75,1494.15,12780.25,Nov-15-2020,13:11:09
11300,10-Dec-20,11300,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE11300.00,0,0,0,0,0,0,0,0,525,0,525,0.05,0,0,12780.25,11300,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE11300.00,0,0,0,0,0,0,0,0,4875,4875,4875,1328.8,4875,1706.4,12780.25,Nov-15-2020,13:11:09
11300,19-Nov-20,11300,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE11300.00,762,-30,-3.787878788,299,43.44,1.5,0.2,15.38461538,352575,25950,1200,1.2,3000,1.7,12780.25,11300,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE11300.00,5,0,0,0,0,1408,0,0,7425,7500,300,1467,150,1484.8,12780.25,Nov-15-2020,13:11:09
11350,03-Dec-20,11350,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE11350.00,0,0,0,0,0,0,0,0,150,0,150,1,0,0,12780.25,11350,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE11350.00,0,0,0,0,0,0,0,0,4875,4875,4875,1284.3,4875,1621.9,12780.25,Nov-15-2020,13:11:09
11350,10-Dec-20,,,,,,,,,,,,,,,,,,,,11350,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE11350.00,0,0,0,0,0,0,0,0,4875,4875,4875,1291.25,4875,1651.45,12780.25,Nov-15-2020,13:11:09
11350,17-Dec-20,,,,,,,,,,,,,,,,,,,,11350,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE11350.00,0,0,0,0,0,0,0,0,4875,75,4875,1284.3,75,2369.45,12780.25,Nov-15-2020,13:11:09
11350,24-Dec-20,,,,,,,,,,,,,,,,,,,,11350,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE11350.00,0,0,0,0,0,0,0,0,4875,4875,4875,1284,4875,1664.45,12780.25,Nov-15-2020,13:11:09
11350,19-Nov-20,11350,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE11350.00,2,0,0,6,42.06,1.5,0.4,36.36363636,243075,13200,75,0.8,600,2.65,12780.25,11350,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE11350.00,0,0,0,0,0,0,0,0,7875,7875,1500,1299.5,1500,1521.2,12780.25,Nov-15-2020,13:11:09
11350,07-Jan-21,,,,,,,,,,,,,,,,,,,,11350,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE11350.00,0,0,0,0,0,0,0,0,4875,4875,4875,1293.4,4875,1748.7,12780.25,Nov-15-2020,13:11:09
11350,14-Jan-21,,,,,,,,,,,,,,,,,,,,11350,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE11350.00,0,0,0,0,0,0,0,0,4875,4875,4875,1303,4875,1969.5,12780.25,Nov-15-2020,13:11:09
11350,28-Jan-21,11350,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE11350.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,111.35,12780.25,11350,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE11350.00,0,0,0,0,0,0,0,0,7575,4875,4875,1283.75,4875,1704.3,12780.25,Nov-15-2020,13:11:09
11350,26-Nov-20,11350,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE11350.00,364,10,2.824858757,13,33.52,6.3,1,18.86792453,199650,18525,225,5.75,150,7,12780.25,11350,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE11350.00,26,0,0,0,0,1225,0,0,11250,10425,75,1427.5,75,1459.1,12780.25,Nov-15-2020,13:11:09
11350,31-Dec-20,11350,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE11350.00,0,0,0,0,0,0,0,0,600,5025,150,20.6,150,59,12780.25,11350,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE11350.00,0,0,0,0,0,0,0,0,8625,4875,4875,1207.15,4875,1654.6,12780.25,Nov-15-2020,13:11:09
11400,26-Nov-20,11400,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE11400.00,7446,-317,-4.083472884,1171,31.89,5.6,-0.5,-8.196721311,218025,20250,300,5.6,75,6.6,12780.25,11400,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE11400.00,1323,-3,-0.226244344,17,0,1397.95,35.1,2.575485196,11700,10875,150,1383.9,150,1393.1,12780.25,Nov-15-2020,13:11:09
11400,10-Dec-20,11400,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE11400.00,0,0,0,0,0,0,0,0,5400,0,4950,0.1,0,0,12780.25,11400,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE11400.00,0,0,0,0,0,0,0,0,4875,4875,4875,1238.55,4875,1596.75,12780.25,Nov-15-2020,13:11:09
11400,17-Dec-20,,,,,,,,,,,,,,,,,,,,11400,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE11400.00,0,0,0,0,0,0,0,0,4875,75,4875,1239.15,75,2315.05,12780.25,Nov-15-2020,13:11:09
11400,24-Dec-20,,,,,,,,,,,,,,,,,,,,11400,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE11400.00,0,0,0,0,0,0,0,0,4875,4875,4875,1239.75,4875,1609.5,12780.25,Nov-15-2020,13:11:09
11400,03-Dec-20,11400,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE11400.00,0,0,0,0,0,0,0,0,2475,150,450,3.4,150,32,12780.25,11400,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE11400.00,0,0,0,0,0,0,0,0,4875,4875,4875,1239.15,4875,1567,12780.25,Nov-15-2020,13:11:09
11400,07-Jan-21,,,,,,,,,,,,,,,,,,,,11400,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE11400.00,0,0,0,0,0,0,0,0,4875,4875,4875,1256.35,4875,1657.15,12780.25,Nov-15-2020,13:11:09
11400,14-Jan-21,11400,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE11400.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,112.35,12780.25,11400,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE11400.00,0,0,0,0,0,0,0,0,4875,4875,4875,1254.3,4875,1914.45,12780.25,Nov-15-2020,13:11:09
11400,28-Jan-21,11400,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE11400.00,22,2,10,3,24.76,76,3,4.109589041,2700,5025,150,60.1,4875,88.15,12780.25,11400,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE11400.00,4,0,0,0,0,1355,-5.35,-0.393281141,5400,4875,4875,1239.2,4875,1579.9,12780.25,Nov-15-2020,13:11:09
11400,19-Nov-20,11400,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE11400.00,2433,63,2.658227848,674,41.15,1.65,0.2,13.79310345,376350,22800,1200,1.25,1800,1.65,12780.25,11400,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE11400.00,14,0,0,0,0,1345.45,0,0,7350,7575,150,1367.5,300,1384.8,12780.25,Nov-15-2020,13:11:09
11400,31-Dec-20,11400,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE11400.00,800,21,2.6957638,92,23.7,30.8,-1.05,-3.296703297,14250,5175,75,30,150,34.9,12780.25,11400,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE11400.00,237,0,0,0,0,1370,0,0,5850,5175,900,1284.05,225,1513.05,12780.25,Nov-15-2020,13:11:09
11450,26-Nov-20,11450,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020PE11450.00,531,0,0,22,31.61,6.5,0.05,0.775193798,206175,14475,150,5.5,225,8.4,12780.25,11450,26-Nov-20,NIFTY,OPTIDXNIFTY26-11-2020CE11450.00,211,0,0,0,0,1272.45,7.35,0.580981741,11250,10500,75,1327.4,75,1364.4,12780.25,Nov-15-2020,13:11:09
11450,03-Dec-20,11450,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE11450.00,0,0,0,0,0,150,0,0,300,150,75,1.3,150,50,12780.25,11450,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE11450.00,0,0,0,0,0,0,0,0,4875,4875,4875,1194.05,4875,1512.3,12780.25,Nov-15-2020,13:11:09
11450,10-Dec-20,11450,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE11450.00,0,0,0,0,0,300,0,0,75,0,75,0.2,0,0,12780.25,11450,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE11450.00,0,0,0,0,0,565.6,0,0,4875,4875,4875,1193.4,4875,1541.2,12780.25,Nov-15-2020,13:11:09
11450,17-Dec-20,,,,,,,,,,,,,,,,,,,,11450,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE11450.00,0,0,0,0,0,0,0,0,4875,75,4875,1194.05,75,2260.55,12780.25,Nov-15-2020,13:11:09
11450,24-Dec-20,,,,,,,,,,,,,,,,,,,,11450,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE11450.00,0,0,0,0,0,0,0,0,4875,4875,4875,1193.75,4875,1554.1,12780.25,Nov-15-2020,13:11:09
11450,31-Dec-20,11450,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE11450.00,0,0,0,0,0,0,0,0,750,5175,450,22.5,150,58.95,12780.25,11450,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE11450.00,0,0,0,0,0,0,0,0,8625,4875,4875,1117.15,4875,1547.3,12780.25,Nov-15-2020,13:11:09
11450,07-Jan-21,,,,,,,,,,,,,,,,,,,,11450,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE11450.00,0,0,0,0,0,0,0,0,4875,4875,4875,1202.75,4875,1640.55,12780.25,Nov-15-2020,13:11:09
11450,14-Jan-21,11450,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE11450.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,151.65,12780.25,11450,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE11450.00,0,0,0,0,0,0,0,0,4875,4875,4875,1207.65,4875,1859.95,12780.25,Nov-15-2020,13:11:09
11450,19-Nov-20,11450,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE11450.00,44,2,4.761904762,8,39.62,1.6,0,0,258150,21600,1725,1.55,1500,1.9,12780.25,11450,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE11450.00,1,0,0,0,0,1281,0,0,7875,7875,3000,1160.6,1500,1418.25,12780.25,Nov-15-2020,13:11:09
11450,28-Jan-21,11450,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE11450.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,111.35,12780.25,11450,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE11450.00,0,0,0,0,0,0,0,0,6000,4875,4875,1194.85,4875,1598.6,12780.25,Nov-15-2020,13:11:09
11500,19-Nov-20,11500,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020PE11500.00,14559,119,0.824099723,4056,38.66,1.75,0,0,473400,69075,2250,1.55,3300,1.75,12780.25,11500,19-Nov-20,NIFTY,OPTIDXNIFTY19-11-2020CE11500.00,300,-1,-0.332225914,5,0,1271.2,83.2,7.003367003,7725,8250,150,1266.85,375,1284.65,12780.25,Nov-15-2020,13:11:09
11500,03-Dec-20,11500,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020PE11500.00,296,25,9.225092251,54,27.6,12.4,0.05,0.4048583,4425,900,150,12.3,75,12.5,12780.25,11500,03-Dec-20,NIFTY,OPTIDXNIFTY03-12-2020CE11500.00,0,0,0,0,0,0,0,0,4875,4875,4875,1148.9,4875,1456.8,12780.25,Nov-15-2020,13:11:09
11500,10-Dec-20,11500,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020PE11500.00,7,0,0,0,0,29,0,0,1725,750,75,11.55,75,38,12780.25,11500,10-Dec-20,NIFTY,OPTIDXNIFTY10-12-2020CE11500.00,0,0,0,0,0,0,0,0,4875,4875,4875,1148.3,4875,1486,12780.25,Nov-15-2020,13:11:09
11500,17-Dec-20,11500,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020PE11500.00,0,0,0,0,0,0,0,0,1200,0,300,3.1,0,0,12780.25,11500,17-Dec-20,NIFTY,OPTIDXNIFTY17-12-2020CE11500.00,0,0,0,0,0,0,0,0,4875,75,4875,1148.9,75,2206.05,12780.25,Nov-15-2020,13:11:09
11500,24-Dec-20,11500,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020PE11500.00,39,0,0,0,0,37,-4.9,-11.69451074,3000,1050,300,26,150,49.9,12780.25,11500,24-Dec-20,NIFTY,OPTIDXNIFTY24-12-2020CE11500.00,0,0,0,0,0,0,0,0,4875,4875,4875,1148.65,4875,1498.95,12780.25,Nov-15-2020,13:11:09
11500,31-Dec-20,11500,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020PE11500.00,21669,83,0.384508478,1364,23.32,36.45,0.35,0.969529086,56550,21900,75,35.3,225,36.45,12780.25,11500,31-Dec-20,NIFTY,OPTIDXNIFTY31-12-2020CE11500.00,9776,-22,-0.22453562,29,0,1320,23.3,1.796868975,10425,11025,150,1319.7,225,1329,12780.25,Nov-15-2020,13:11:09
11500,07-Jan-21,11500,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021PE11500.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,115.55,12780.25,11500,07-Jan-21,NIFTY,OPTIDXNIFTY07-01-2021CE11500.00,0,0,0,0,0,0,0,0,4875,4875,4875,1158.05,4875,1549.65,12780.25,Nov-15-2020,13:11:09
11500,14-Jan-21,11500,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021PE11500.00,0,0,0,0,0,0,0,0,0,4875,0,0,4875,111.35,12780.25,11500,14-Jan-21,NIFTY,OPTIDXNIFTY14-01-2021CE11500.00,0,0,0,0,0,0,0,0,4875,4875,4875,1166,4875,1804.7,12780.25,Nov-15-2020,13:11:09
11500,28-Jan-21,11500,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021PE11500.00,2183,-9,-0.410583942,134,23.72,77.5,-1.7,-2.146464646,11775,4650,225,77.5,225,78.05,12780.25,11500,28-Jan-21,NIFTY,OPTIDXNIFTY28-01-2021CE11500.00,62,0,0,0,0,1263.5,0,0,8775,6375,150,1275.75,1275,1436.8,12780.25,Nov-15-2020,13:11:09
11500,25-Mar-21,11500,25-Mar-21,NIFTY,OPTIDXNIFTY25-03-2021PE11500.00,824,4,0.487804878,23,24.55,158.1,-4.1,-2.527743527,9825,1350,225,158.1,525,167.5,12780.25,11500,25-Mar-21,NIFTY,OPTIDXNIFTY25-03-2021CE11500.00,54,0,0,0,0,1319.95,0,0,3225,1125,3000,1062,525,1973.75,12780.25,Nov-15-2020,13:11:09
11500,24-Jun-21,11500,24-Jun-21,NIFTY,OPTIDXNIFTY24-06-2021PE11500.00,93,0,0,0,0,407.2,0,0,225,0,75,238.15,0,0,12780.25,11500,24-Jun-21,NIFTY,OPTIDXNIFTY24-06-2021CE11500.00,532,0,0,0,0,1540.1,0,0,2250,525,75,1163.55,375,2635.2,12780.25,Nov-15-2020,13:11:09
11500,30-Sep-21,11500,30-Sep-21,NIFTY,OPTIDXNIFTY30-09-2021PE11500.00,0,0,0,0,0,0,0,0,2550,0,750,235.75,0,0,12780.25,11500,30-Sep-21,NIFTY,OPTIDXNIFTY30-09-2021CE11500.00,0,0,0,0,0,0,0,0,0,750,0,0,750,2900,12780.25,Nov-15-2020,13:11:09
11500,30-Dec-21,11500,30-Dec-21,NIFTY,OPTIDXNIFTY30-12-2021PE11500.00,800,4,0.502512563,5,27.73,448,5.5,1.242937853,3450,6150,300,403.7,75,448,12780.25,11500,30-Dec-21,NIFTY,OPTIDXNIFTY30-12-2021CE11500.00,844,0,0,0,0,1450,0,0,1350,525,75,1644.35,450,2942.55,12780.25,Nov-15-2020,13:11:09
